@relation winequality-red-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute FixedAcidity numeric
@attribute VolatileAcidity numeric
@attribute CitricAcid numeric
@attribute ResidualSugar numeric
@attribute Chlorides numeric
@attribute FreeSulfurDioxide numeric
@attribute TotalSulfurDioxide numeric
@attribute Density numeric
@attribute PH numeric
@attribute Sulphates numeric
@attribute Alcohol numeric
@attribute Quality {0,1,2,3,4,5,6,7,8,9,10}

@data
0.920354,0.061644,0.44,0.089041,0.105175,0.126761,0.063604,0.732746,0.259843,0.305389,0.123077,7
0.920354,0.061644,0.44,0.089041,0.105175,0.126761,0.063604,0.732746,0.259843,0.305389,0.123077,7
0.238938,0.369863,0,0.075342,0.1202,0.070423,0.060071,0.604258,0.685039,0.377246,0.230769,6
0.221239,0.383562,0.07,0.068493,0.105175,0.211268,0.159011,0.497797,0.503937,0.113772,0.169231,5
0.318584,0.328767,0.17,0.09589,0.100167,0.140845,0.236749,0.457416,0.362205,0.071856,0.138462,5
0.274336,0.280822,0.06,0.054795,0.103506,0.112676,0.116608,0.446402,0.480315,0.08982,0.215385,6
0.238938,0.369863,0,0.075342,0.1202,0.070423,0.060071,0.604258,0.685039,0.377246,0.230769,6
0.548673,0.136986,0.44,0.047945,0.085142,0.211268,0.109541,0.618943,0.377953,0.269461,0.246154,6
0.221239,0.328767,0,0.061644,0.103506,0.211268,0.09894,0.523495,0.574803,0.221557,0.230769,6
0.575221,0.157534,0.48,0.150685,0.130217,0.056338,0.053004,0.626285,0.338583,0.11976,0.323077,5
0.274336,0.44863,0.42,0.068493,0.133556,0.098592,0.282686,0.428047,0.385827,0.155689,0.169231,5
0.221239,0.328767,0,0.061644,0.103506,0.211268,0.09894,0.523495,0.574803,0.221557,0.230769,6
0.300885,0.308219,0.23,0.157534,0.101836,0.225352,0.399293,0.490455,0.409449,0.143713,0.138462,5
0.424779,0.150685,0.37,0.089041,0.105175,0.056338,0.024735,0.582232,0.377953,0.173653,0.123077,5
0.176991,0.393836,0,0.082192,0.105175,0.15493,0.176678,0.494126,0.590551,0.203593,0.123077,5
0.274336,0.19863,0.76,0.061644,1,0.098592,0.137809,0.494126,0.251969,0.556886,0.153846,5
0.477876,0.130137,0.47,0.116438,0.12187,0.183099,0.095406,0.703377,0.488189,0.281437,0.323077,7
0.292035,0.143836,0.23,0.054795,0.108514,0.239437,0.137809,0.453744,0.433071,0.191617,0.138462,5
0.212389,0.585616,0.04,0.075342,0.125209,0.15493,0.215548,0.409692,0.480315,0.161677,0.153846,4
0.300885,0.273973,0.03,0.054795,0.096828,0.126761,0.102473,0.417034,0.472441,0.143713,0.246154,5
0.292035,0.171233,0.23,0.061644,0.108514,0.309859,0.151943,0.457416,0.425197,0.203593,0.138462,5
0.699115,0.30137,0.49,0.10274,0.086811,0.056338,0.074205,0.721733,0.267717,0.323353,0.384615,5
0.637168,0.09589,0.52,0.061644,0.098497,0.070423,0.014134,0.494126,0.362205,0.233533,0.276923,7
0.309735,0.513699,0,0.164384,0.140234,0.352113,0.194346,0.74743,0.677165,0.233533,0.215385,4
0.292035,0.157534,0.46,0.184932,0.110184,0.197183,0.109541,0.530837,0.480315,0.317365,0.676923,8
0.20354,0.287671,0.04,0.143836,0.108514,0.084507,0.074205,0.633627,0.748031,0.347305,0.153846,6
0.610619,0.041096,0.51,0.212329,0.153589,0.042254,0.060071,0.699706,0.425197,0.383234,0.261538,6
0.292035,0.291096,0.06,0.212329,0.125209,0.366197,0.194346,0.4721,0.488189,0.203593,0.353846,6
0.610619,0.041096,0.51,0.212329,0.153589,0.042254,0.060071,0.699706,0.425197,0.383234,0.261538,6
0.557522,0.171233,0.58,0.212329,0.098497,0.225352,0.208481,0.681351,0.377953,0.269461,0.261538,5
0.336283,0.407534,0.2,0.10274,0.106845,0.126761,0.113074,0.534508,0.448819,0.185629,0.153846,5
0.256637,0.363014,0.18,0.417808,0.126878,0.366197,0.310954,0.666667,0.503937,0.263473,0.153846,5
0.292035,0.291096,0.06,0.212329,0.125209,0.366197,0.194346,0.4721,0.488189,0.203593,0.353846,6
0.20354,0.287671,0.04,0.143836,0.108514,0.084507,0.074205,0.633627,0.748031,0.347305,0.153846,6
0.610619,0.041096,0.51,0.212329,0.153589,0.042254,0.060071,0.699706,0.425197,0.383234,0.261538,6
0.504425,0.136986,0.45,0.376712,0.101836,0.056338,0.024735,0.552863,0.385827,0.293413,0.646154,8
0.380531,0.191781,0.32,0.321918,0.125209,0.126761,0.144876,0.662996,0.503937,0.263473,0.323077,7
0.60177,0.09589,0.44,0.184932,0.098497,0.070423,0.045936,0.626285,0.299213,0.293413,0.138462,6
0.274336,0.10274,0.68,0.178082,0.577629,0.056338,0.014134,0.523495,0.401575,0.449102,0.230769,7
0.265487,0.273973,0.12,0.143836,0.09182,0.15493,0.166078,0.516153,0.488189,0.143713,0.107692,5
0.380531,0.191781,0.32,0.321918,0.125209,0.126761,0.144876,0.662996,0.503937,0.263473,0.323077,7
0.469027,0.321918,0.07,0.171233,0.15025,0.43662,0.229682,0.740088,0.448819,0.227545,0.215385,5
0.469027,0.321918,0.07,0.171233,0.15025,0.43662,0.229682,0.740088,0.448819,0.227545,0.215385,5
0.654867,0.226027,0.55,0.075342,0.101836,0.338028,0.151943,0.707048,0.283465,0.257485,0.292308,6
0.256637,0.191781,0.12,0.143836,0.133556,0.394366,0.166078,0.486784,0.496063,0.221557,0.292308,6
0.362832,0.273973,0.09,0.109589,0.131886,0.267606,0.151943,0.552863,0.472441,0.317365,0.338462,7
0.619469,0.205479,0.53,0.164384,0.155259,0.450704,0.325088,0.802496,0.362205,0.371257,0.123077,5
0.362832,0.273973,0.09,0.109589,0.131886,0.267606,0.151943,0.552863,0.472441,0.317365,0.338462,7
0.566372,0.054795,0.48,0.075342,0.552588,0.070423,0.042403,0.57489,0.440945,0.227545,0.323077,5
0.513274,0.294521,0.23,0.123288,0.131886,0.239437,0.14841,0.685022,0.377953,0.185629,0.292308,6
0.20354,0.164384,0.25,0.10274,0.143573,0.056338,0.035336,0.464758,0.527559,0.161677,0.261538,6
0.769912,0.150685,0.52,0.157534,0.136895,0.225352,0.166078,0.831865,0.244094,0.287425,0.169231,6
0.548673,0.260274,0.46,0.109589,0.101836,0.056338,0.074205,0.736417,0.244094,0.185629,0.169231,5
0.530973,0.486301,0.37,0.116438,0.123539,0.352113,0.226148,0.589574,0.330709,0.113772,0.230769,5
0.221239,0.349315,0.06,0.075342,0.118531,0.098592,0.081272,0.622614,0.732283,0.239521,0.184615,5
0.230088,0.363014,0.02,0.09589,0.136895,0.056338,0.088339,0.67768,0.732283,0.281437,0.2,5
0.20354,0.376712,0.06,0.082192,0.113523,0.098592,0.095406,0.615272,0.740157,0.227545,0.184615,5
0.256637,0.280822,0.06,0.116438,0.123539,0.267606,0.134276,0.4721,0.503937,0.155689,0.353846,6
0.575221,0.041096,0.48,0.041096,0.093489,0.084507,0.031802,0.530837,0.377953,0.185629,0.261538,6
0.327434,0.400685,0.12,0.116438,0.133556,0.15493,0.077739,0.685022,0.606299,0.233533,0.246154,5
0.247788,0.376712,0.12,0.047945,0.290484,0.056338,0.053004,0.435389,0.511811,0.125749,0.169231,5
0.336283,0.363014,0.6,0.082192,0.166945,0.15493,0.29682,0.530837,0.362205,0.113772,0.123077,5
0.504425,0.280822,0.48,0.109589,0.085142,0.070423,0.067138,0.714391,0.299213,0.155689,0.138462,6
0.265487,0.342466,0.32,0.089041,0.116861,0.084507,0.169611,0.479442,0.488189,0.113772,0.153846,5
0.504425,0.19863,0.42,0.10274,0.335559,0.070423,0.028269,0.685022,0.354331,0.173653,0.169231,6
0.504425,0.212329,0.44,0.10274,0.337229,0.056338,0.021201,0.685022,0.354331,0.179641,0.169231,6
0.247788,0.116438,0.38,0.054795,0.083472,0.112676,0.084806,0.494126,0.527559,0.11976,0.169231,6
0.504425,0.280822,0.48,0.109589,0.085142,0.070423,0.067138,0.714391,0.299213,0.155689,0.138462,6
0.292035,0.280822,0.24,0.075342,0.100167,0.197183,0.349823,0.435389,0.417323,0.125749,0.153846,6
0.389381,0.232877,0.31,0.130137,0.135225,0.253521,0.325088,0.593245,0.456693,0.179641,0.169231,6
0.353982,0.239726,0.3,0.143836,0.106845,0.408451,0.45583,0.552863,0.440945,0.11976,0.153846,5
0.247788,0.164384,0.29,0.116438,0.125209,0.352113,0.233216,0.468429,0.511811,0.209581,0.4,5
0.221239,0.157534,0.29,0.109589,0.140234,0.267606,0.166078,0.450073,0.535433,0.191617,0.4,6
0.442478,0.30137,0.23,0.171233,0.15025,0.507042,0.303887,0.699706,0.440945,0.191617,0.261538,5
0.442478,0.445205,0.12,0.136986,0.116861,0.408451,0.240283,0.629956,0.440945,0.185629,0.307692,6
0.460177,0.369863,0.39,0.157534,0.118531,0.28169,0.187279,0.648311,0.496063,0.227545,0.476923,7
0.442478,0.445205,0.12,0.136986,0.116861,0.408451,0.240283,0.629956,0.440945,0.185629,0.307692,6
0.460177,0.369863,0.39,0.157534,0.118531,0.28169,0.187279,0.648311,0.496063,0.227545,0.476923,7
0.415929,0.335616,0.26,0.171233,0.130217,0.338028,0.286219,0.71072,0.393701,0.173653,0.2,5
0.283186,0.342466,0.05,0.09589,0.111853,0.070423,0.042403,0.534508,0.433071,0.179641,0.138462,5
0.504425,0.321918,0.42,0.130137,0.130217,0.478873,0.236749,0.655653,0.425197,0.221557,0.169231,6
0.477876,0.253425,0.2,0.691781,0.098497,0.169014,0.155477,0.839207,0.330709,0.215569,0.123077,6
0.477876,0.253425,0.2,0.691781,0.098497,0.169014,0.155477,0.839207,0.330709,0.215569,0.123077,6
0.619469,0.280822,0.66,0.188356,0.18197,0.070423,0.028269,0.567548,0.244094,0.245509,0.476923,7
0.504425,0.219178,0.5,0.246575,0.158598,0.056338,0.024735,0.582232,0.425197,0.299401,0.476923,5
0.778761,0.10274,0.62,0.116438,0.116861,0.070423,0.053004,0.743759,0.330709,0.203593,0.2,6
0.539823,0.232877,0.39,0.075342,0.081803,0.084507,0.031802,0.589574,0.346457,0.173653,0.169231,5
0.495575,0.164384,0.64,0.136986,0.183639,0.126761,0.123675,0.582232,0.385827,0.197605,0.630769,6
0.495575,0.164384,0.64,0.136986,0.183639,0.126761,0.123675,0.582232,0.385827,0.197605,0.630769,6
0.300885,0.315068,0.28,0.157534,0.09015,0.28169,0.381625,0.530837,0.377953,0.125749,0.153846,6
0.336283,0.30137,0.08,0.082192,0.155259,0.211268,0.134276,0.420705,0.307087,0.113772,0.4,5
0.292035,0.363014,0.01,0.109589,0.110184,0.225352,0.113074,0.457416,0.472441,0.245509,0.507692,7
0.646018,0.393836,0.53,0.171233,0.193656,0.084507,0.053004,0.670338,0.338583,0.305389,0.584615,7
0.380531,0.212329,0.45,0.068493,0.066778,0.070423,0.035336,0.347283,0.480315,0.221557,0.630769,6
0.283186,0.212329,0.32,0.130137,0.113523,0.394366,0.183746,0.538179,0.448819,0.185629,0.292308,5
0.690265,0.253425,0.58,0.143836,0.15192,0.380282,0.328622,0.787812,0.330709,0.401198,0.476923,6
0.699115,0.109589,0.54,0.09589,0.116861,0.15493,0.081272,0.707048,0.291339,0.616766,0.215385,7
0.672566,0.150685,0.5,0.10274,0.09015,0.126761,0.053004,0.729075,0.299213,0.508982,0.123077,6
0.530973,0.205479,0.48,0.123288,0.088481,0.056338,0.042403,0.523495,0.370079,0.323353,0.446154,6
0.557522,0.184932,0.47,0.061644,0.176962,0.070423,0.028269,0.596916,0.440945,0.251497,0.215385,6
0.557522,0.184932,0.47,0.061644,0.176962,0.070423,0.028269,0.596916,0.440945,0.251497,0.215385,6
0.646018,0.308219,0.5,0.116438,0.116861,0.070423,0.091873,0.773128,0.299213,0.269461,0.353846,6
0.212389,0.386986,0,0.068493,0.09182,0.549296,0.201413,0.57489,0.677165,0.287425,0.230769,5
0.176991,0.476027,0.02,0.123288,0.100167,0.225352,0.09894,0.398678,0.661417,0.335329,0.6,7
0.814159,0.253425,0.67,0.143836,0.135225,0.070423,0.031802,0.626285,0.220472,0.359281,0.553846,6
0.442478,0.30137,0.31,0.130137,0.128548,0.197183,0.141343,0.57489,0.291339,0.353293,0.246154,6
0.39823,0.455479,0,0.116438,0.135225,0.140845,0.077739,0.685022,0.488189,0.317365,0.153846,6
0.539823,0.376712,0.22,0.123288,0.158598,0.225352,0.09894,0.758443,0.425197,0.389222,0.230769,6
0.39823,0.462329,0,0.116438,0.140234,0.140845,0.070671,0.685022,0.480315,0.299401,0.153846,6
0.274336,0.373288,0,0.10274,0.130217,0.098592,0.045936,0.538179,0.417323,0.239521,0.138462,5
0.787611,0.280822,0.79,0.267123,0.180301,0.309859,0.250883,0.861233,0.346457,0.263473,0.707692,5
0.132743,0.061644,0.4,0.034247,0.09015,0.556338,0.561837,0.082966,0.401575,0.155689,0.538462,6
0.185841,0.431507,0.01,0.10274,0.110184,0.225352,0.091873,0.398678,0.637795,0.167665,0.676923,6
0.610619,0.19863,0.52,0.143836,0.113523,0.394366,0.173145,0.736417,0.409449,0.329341,0.4,5
0.522124,0.205479,0.66,0.140411,0.173623,0.15493,0.081272,0.508811,0.393701,0.251497,0.507692,7
0.646018,0.212329,0.66,0.150685,0.161937,0.126761,0.060071,0.729075,0.322835,0.311377,0.307692,7
0.707965,0.178082,0.66,0.116438,0.126878,0.126761,0.123675,0.802496,0.338583,0.209581,0.215385,6
0.318584,0.39726,0.23,0.075342,0.145242,0.183099,0.265018,0.530837,0.354331,0.221557,0.153846,5
0.353982,0.226027,0.31,0.116438,0.123539,0.28169,0.155477,0.596916,0.496063,0.347305,0.230769,6
0.646018,0.315068,0.66,0.109589,0.100167,0.070423,0.109541,0.670338,0.244094,0.137725,0.246154,5
0.699115,0.232877,0.63,0.075342,0.098497,0.070423,0.031802,0.640969,0.19685,0.323353,0.276923,5
0.725664,0.339041,0.66,0.335616,0.118531,0.084507,0.127208,0.890602,0.259843,0.239521,0.246154,7
0.477876,0.205479,0.5,0.171233,0.158598,0.084507,0.053004,0.57489,0.409449,0.359281,0.523077,6
0.725664,0.339041,0.66,0.335616,0.118531,0.084507,0.127208,0.890602,0.259843,0.239521,0.246154,7
0.513274,0.311644,0.61,0.116438,0.106845,0.140845,0.063604,0.729075,0.330709,0.215569,0.092308,5
0.504425,0.150685,0.52,0.130137,0.245409,0.197183,0.243816,0.714391,0.346457,0.185629,0.153846,5
0.424779,0.10274,0.53,0.10274,0.103506,0.070423,0.042403,0.450073,0.362205,0.479042,0.553846,7
0.20354,0.441781,0.02,0.09589,0.085142,0.478873,0.201413,0.545521,0.653543,0.269461,0.230769,5
0.292035,0.082192,0.4,0.047945,0.073456,0.140845,0.067138,0.486784,0.456693,0.323353,0.046154,6
0.39823,0.109589,0.48,0.061644,0.09182,0.352113,0.141343,0.486784,0.456693,0.42515,0.338462,6
0.247788,0.294521,0.22,0.089041,0.156928,0.15493,0.233216,0.428047,0.244094,0.179641,0.123077,5
0.831858,0.19863,0.63,0.19863,0.128548,0.070423,0.144876,0.831865,0.212598,0.287425,0.369231,6
0.610619,0.287671,0.71,0.239726,0.186978,0.070423,0.031802,0.611601,0.212598,0.299401,0.523077,7
0.610619,0.226027,0.5,0.143836,0.110184,0.253521,0.144876,0.751101,0.409449,0.467066,0.4,6
0.424779,0.10274,0.53,0.10274,0.103506,0.070423,0.042403,0.450073,0.362205,0.479042,0.553846,7
0.60177,0.34589,0.66,0.363014,0.126878,0.070423,0.063604,0.640969,0.291339,0.39521,0.753846,6
0.327434,0.205479,0.38,0.109589,0.136895,0.323944,0.190813,0.57489,0.448819,0.221557,0.369231,6
0.327434,0.09589,0.42,0.075342,0.113523,0.140845,0.074205,0.538179,0.370079,0.281437,0.153846,6
0.80531,0.202055,0.68,0.136986,0.12187,0.225352,0.130742,0.831865,0.251969,0.281437,0.246154,6
0.327434,0.09589,0.42,0.075342,0.113523,0.140845,0.074205,0.538179,0.370079,0.281437,0.153846,6
0.327434,0.09589,0.42,0.075342,0.113523,0.140845,0.074205,0.538179,0.370079,0.281437,0.153846,6
0.274336,0.267123,0.28,0.082192,0.125209,0.309859,0.169611,0.582232,0.535433,0.245509,0.123077,5
0.247788,0.349315,0.07,0.10274,0.130217,0.140845,0.109541,0.57489,0.543307,0.257485,0.2,6
0.283186,0.287671,0.26,0.075342,0.126878,0.309859,0.14841,0.589574,0.527559,0.245509,0.123077,6
0.327434,0.369863,0.15,0.068493,0.111853,0.225352,0.127208,0.523495,0.448819,0.125749,0.184615,6
0.283186,0.232877,0.26,0.068493,0.126878,0.309859,0.166078,0.589574,0.543307,0.245509,0.123077,6
0.442478,0.178082,0.31,0.109589,0.140234,0.211268,0.151943,0.596916,0.354331,0.221557,0.246154,7
0.088496,0.5,0.05,0.034247,0.055092,0.15493,0.289753,0.171072,0.645669,0.293413,0.692308,8
0.80531,0.202055,0.68,0.136986,0.12187,0.225352,0.130742,0.831865,0.251969,0.281437,0.246154,6
0.433628,0.171233,0.52,0.075342,0.116861,0.070423,0.070671,0.582232,0.346457,0.107784,0.169231,5
0.336283,0.373288,0.61,0.075342,0.166945,0.169014,0.314488,0.508811,0.330709,0.125749,0.107692,5
0.716814,0.328767,0.65,0.09589,0.085142,0.070423,0.067138,0.707048,0.228346,0.143713,0.230769,5
0.654867,0.171233,0.76,0.226027,0.09015,0.084507,0.113074,0.758443,0.377953,0.161677,0.707692,7
0.176991,0.421233,0.02,0.479452,0.183639,0.943662,0.416961,0.685022,0.574803,0.11976,0.230769,5
0.610619,0.321918,0.59,0.116438,0.125209,0.169014,0.151943,0.640969,0.346457,0.191617,0.4,6
0.610619,0.321918,0.59,0.116438,0.125209,0.169014,0.151943,0.640969,0.346457,0.191617,0.4,6
0.362832,0.441781,0.22,0.09589,0.086811,0.112676,0.127208,0.457416,0.283465,0.131737,0.153846,5
0.176991,0.421233,0.02,0.479452,0.183639,0.943662,0.416961,0.685022,0.574803,0.11976,0.230769,5
0.274336,0.09589,0.3,0.054795,0.078464,0.267606,0.113074,0.354626,0.433071,0.083832,0.369231,6
0.672566,0.246575,0.54,0.116438,0.12187,0.253521,0.204947,0.729075,0.283465,0.167665,0.323077,6
0.60177,0.328767,0.49,0.123288,0.12187,0.126761,0.123675,0.685022,0.322835,0.179641,0.323077,6
0.274336,0.390411,0.05,0.123288,0.105175,0.197183,0.074205,0.538179,0.409449,0.167665,0.107692,5
0.362832,0.130137,0.46,0.034247,0.078464,0.140845,0.067138,0.479442,0.488189,0.257485,0.261538,6
0.460177,0.219178,0.47,0.109589,0.085142,0.112676,0.077739,0.589574,0.393701,0.191617,0.369231,6
0.654867,0.184932,0.66,0.143836,0.135225,0.15493,0.084806,0.699706,0.346457,0.179641,0.369231,7
0.513274,0.150685,0.58,0.191781,0.270451,0.070423,0.035336,0.508811,0.354331,0.221557,0.446154,6
0.699115,0.232877,0.49,0.246575,0.096828,0.352113,0.151943,0.589574,0.244094,0.143713,0.184615,4
0.389381,0.212329,0.34,0.109589,0.113523,0.352113,0.282686,0.633627,0.503937,0.173653,0.169231,6
0.39823,0.226027,0.35,0.10274,0.113523,0.309859,0.254417,0.633627,0.503937,0.173653,0.169231,5
0.221239,0.421233,0.16,0.068493,0.146912,0.197183,0.250883,0.479442,0.417323,0.185629,0.138462,5
0.469027,0.191781,0.53,0.39726,0.141903,0.070423,0.045936,0.626285,0.417323,0.293413,0.507692,7
0.371681,0.273973,0.34,0.123288,0.125209,0.323944,0.409894,0.596916,0.409449,0.167665,0.169231,5
0.353982,0.414384,0.24,0.390411,0.175292,0.422535,0.452297,0.831865,0.456693,0.443114,0.138462,5
0.530973,0.246575,0.64,0.089041,0.165275,0.070423,0.04947,0.508811,0.409449,0.197605,0.507692,6
0.212389,0.315068,0.12,0.068493,0.131886,0.464789,0.416961,0.406021,0.551181,0.08982,0.323077,5
0.646018,0.178082,0.51,0.075342,0.18197,0.084507,0.04947,0.699706,0.393701,0.257485,0.307692,6
0.19469,0.445205,0,0.061644,0.09015,0.464789,0.162544,0.552863,0.692913,0.209581,0.230769,5
0.433628,0.30137,0.33,0.10274,0.128548,0.478873,0.215548,0.523495,0.425197,0.239521,0.523077,7
0.176991,0.493151,0.03,0.09589,0.078464,0.43662,0.14841,0.376652,0.614173,0.137725,0.6,7
0.274336,0.575342,0.2,0.075342,0.058431,0.197183,0.190813,0.398678,0.488189,0.065868,0.384615,5
0.522124,0.082192,0.47,0.082192,0.09015,0.070423,0.063604,0.567548,0.322835,0.341317,0.4,7
0.274336,0.575342,0.2,0.075342,0.058431,0.197183,0.190813,0.398678,0.488189,0.065868,0.384615,5
0.176991,0.493151,0.03,0.09589,0.078464,0.43662,0.14841,0.376652,0.614173,0.137725,0.6,7
0.159292,0.376712,0.08,0.082192,0.055092,0.253521,0.14841,0.354626,0.590551,0.095808,0.461538,6
0.433628,0.452055,0.22,0.068493,0.108514,0.070423,0.091873,0.640969,0.409449,0.137725,0.338462,6
0.39823,0.273973,0.33,0.027397,0.096828,0.112676,0.084806,0.567548,0.393701,0.161677,0.138462,5
0.725664,0.493151,0.63,0.10274,0.126878,0.169014,0.102473,0.707048,0.283465,0.161677,0.307692,6
0.522124,0.082192,0.47,0.082192,0.09015,0.070423,0.063604,0.567548,0.322835,0.341317,0.4,7
0.283186,0.294521,0.35,0.089041,0.103506,0.28169,0.212014,0.538179,0.401575,0.137725,0.123077,5
0.646018,0.171233,0.69,0.09589,0.110184,0.15493,0.063604,0.420705,0.204724,0.191617,0.676923,6
0.681416,0.184932,0.63,0.09589,0.131886,0.070423,0.042403,0.758443,0.330709,0.095808,0.169231,5
0.513274,0.19863,0.55,0.157534,0.106845,0.295775,0.169611,0.699706,0.322835,0.335329,0.230769,6
0.681416,0.184932,0.63,0.09589,0.131886,0.070423,0.042403,0.758443,0.330709,0.095808,0.169231,5
0.300885,0.376712,0.3,0.075342,0.080134,0.521127,0.19788,0.420705,0.409449,0.137725,0.276923,6
0.575221,0.226027,0.73,0.157534,0.09015,0.070423,0.056537,0.626285,0.338583,0.197605,0.430769,6
0.513274,0.19863,0.55,0.157534,0.106845,0.295775,0.169611,0.699706,0.322835,0.335329,0.230769,6
0.212389,0.342466,0.18,0.041096,0.083472,0.084507,0.155477,0.36931,0.267717,0.161677,0.138462,5
0.707965,0.130137,0.72,0.089041,0.100167,0.070423,0.081272,0.633627,0.110236,0.293413,0.215385,8
0.646018,0.191781,0.65,0.085616,0.093489,0.084507,0.074205,0.640969,0.251969,0.209581,0.446154,6
0.973451,0.386986,0.76,0.191781,0.146912,0.070423,0.130742,0.964023,0.165354,0.209581,0.430769,7
0.477876,0.219178,0.49,0.123288,0.108514,0.140845,0.045936,0.457416,0.385827,0.179641,0.492308,7
0.061947,0.308219,0.01,0.054795,0.070117,0.056338,0.074205,0.244493,0.653543,0.305389,0.630769,7
0.433628,0.421233,0.1,0.082192,0.111853,0.070423,0.088339,0.626285,0.385827,0.137725,0.261538,6
0.699115,0.178082,0.6,0.116438,0.115192,0.422535,0.233216,0.699706,0.283465,0.239521,0.323077,5
0.415929,0.246575,0.29,0.082192,0.191987,0.070423,0.035336,0.494126,0.377953,0.233533,0.430769,5
0.353982,0.280822,0.22,0.075342,0.146912,0.084507,0.074205,0.486784,0.362205,0.137725,0.276923,6
0.646018,0.184932,0.69,0.130137,0.138564,0.225352,0.102473,0.685022,0.283465,0.167665,0.369231,6
0.646018,0.184932,0.69,0.130137,0.138564,0.225352,0.102473,0.685022,0.283465,0.167665,0.369231,6
0.336283,0.171233,0.53,0.061644,0.669449,0.112676,0.070671,0.57489,0.251969,0.437126,0.107692,6
0.19469,0.30137,0.03,0.054795,0.1202,0.239437,0.102473,0.494126,0.551181,0.179641,0.246154,6
0.513274,0.143836,0.63,0.130137,0.1202,0.056338,0.056537,0.714391,0.409449,0.245509,0.430769,7
0.212389,0.075342,0.4,0.047945,0.085142,0.28169,0.215548,0.376652,0.598425,0.179641,0.415385,5
0.59292,0.342466,0.67,0.294521,0.123539,0.070423,0.045936,0.640969,0.377953,0.215569,0.769231,8
0.380531,0.321918,0.39,0.09589,0.138564,0.056338,0.056537,0.626285,0.496063,0.149701,0.292308,5
0.40708,0.349315,0.21,0.123288,0.141903,0.394366,0.208481,0.640969,0.425197,0.149701,0.184615,5
0.513274,0.143836,0.63,0.130137,0.1202,0.056338,0.056537,0.714391,0.409449,0.245509,0.430769,7
0.619469,0.315068,0.66,0.089041,0.103506,0.126761,0.144876,0.787812,0.401575,0.143713,0.092308,3
0.40708,0.212329,0.52,0.09589,0.118531,0.183099,0.060071,0.552863,0.480315,0.167665,0.446154,6
0.327434,0.339041,0.22,0.116438,0.125209,0.070423,0.045936,0.596916,0.409449,0.167665,0.138462,5
0.566372,0.09589,0.68,0.113014,0.12187,0.126761,0.067138,0.508811,0.346457,0.167665,0.523077,5
0.309735,0.369863,0.7,0.089041,0.143573,0.338028,0.434629,0.523495,0.267717,0.11976,0.092308,5
0.610619,0.133562,0.54,0.082192,0.1202,0.056338,0.031802,0.633627,0.188976,0.221557,0.123077,6
0.477876,0.116438,0.4,0.136986,0.143573,0.126761,0.070671,0.773128,0.582677,0.347305,0.2,5
0.504425,0.260274,0.42,0.075342,0.095159,0.28169,0.159011,0.596916,0.330709,0.233533,0.476923,6
0.371681,0.232877,0.45,0.116438,0.088481,0.084507,0.042403,0.339941,0.456693,0.275449,0.861538,6
0.60177,0.164384,0.69,0.082192,0.130217,0.070423,0.053004,0.729075,0.338583,0.173653,0.123077,6
0.362832,0.479452,0.02,0.020548,0.096828,0.492958,0.14841,0.376652,0.362205,0.149701,0.215385,5
0.743363,0.136986,0.65,0.116438,0.135225,0.197183,0.144876,0.699706,0.244094,0.167665,0.338462,5
0.442478,0.287671,0.42,0.10274,0.115192,0.338028,0.162544,0.508811,0.362205,0.227545,0.461538,6
0.699115,0.171233,0.55,0.116438,0.118531,0.338028,0.219081,0.692364,0.322835,0.293413,0.307692,6
0.469027,0.157534,0.55,0.082192,0.083472,0.056338,0.028269,0.516153,0.409449,0.275449,0.338462,5
0.522124,0.109589,0.51,0.054795,0.113523,0.126761,0.063604,0.596916,0.362205,0.335329,0.153846,6
0.442478,0.383562,0.24,0.089041,0.125209,0.056338,0.077739,0.640969,0.314961,0.161677,0.276923,5
0.415929,0.10274,0.41,0.075342,0.131886,0.070423,0.035336,0.582232,0.425197,0.221557,0.2,5
0.513274,0.082192,0.49,0.061644,0.105175,0.070423,0.04947,0.560206,0.346457,0.437126,0.4,6
0.442478,0.383562,0.24,0.089041,0.125209,0.056338,0.077739,0.640969,0.314961,0.161677,0.276923,5
0.424779,0.386986,0.11,0.123288,0.108514,0.070423,0.088339,0.611601,0.354331,0.221557,0.261538,6
0.530973,0.109589,0.39,1,0.095159,0.070423,0.060071,0.919971,0.299213,0.197605,0.123077,5
0.424779,0.123288,0.56,0.130137,0.113523,0.070423,0.038869,0.464758,0.322835,0.353293,0.507692,8
0.530973,0.164384,0.59,0.089041,0.233723,0.070423,0.042403,0.626285,0.23622,0.431138,0.153846,5
0.530973,0.164384,0.6,0.089041,0.233723,0.084507,0.042403,0.626285,0.23622,0.437126,0.153846,5
0.530973,0.219178,0.68,0.219178,0.170284,0.070423,0.063604,0.508811,0.251969,0.197605,0.769231,6
0.495575,0.376712,0.39,0.068493,0.070117,0.070423,0.038869,0.552863,0.338583,0.083832,0.246154,5
0.495575,0.376712,0.39,0.068493,0.070117,0.070423,0.038869,0.552863,0.338583,0.083832,0.246154,5
0.495575,0.359589,0.36,0.061644,0.068447,0.056338,0.028269,0.596916,0.338583,0.053892,0.246154,6
0.619469,0.136986,0.55,0.130137,0.115192,0.478873,0.215548,0.743759,0.456693,0.353293,0.369231,7
